"Name","Code","year","co2emission"
"Lower middle income","LMC","2004",1.13368391788425
"Low & middle income","LMY","2004",2.53092853496246
"Lesotho","LSO","2004",0.988986210953468
"Late-demographic dividend","LTE","2004",4.35184185774159
"Lithuania","LTU","2004",3.92209352768298
"Luxembourg","LUX","2004",24.5990264028204
"Latvia","LVA","2004",3.27144228194503
"Macao SAR, China","MAC","2004",3.63903078263857
"St. Martin (French part)","MAF","2004",NA
"Morocco","MAR","2004",1.43817463824099
"Monaco","MCO","2004",NA
"Moldova","MDA","2004",1.57312012136171
"Madagascar","MDG","2004",0.101546441871557
"Maldives","MDV","2004",2.14413441922478
"Middle East & North Africa","MEA","2004",5.13740213354258
"Mexico","MEX","2004",4.22244720017614
"Marshall Islands","MHL","2004",1.61553711726265
"Middle income","MIC","2004",2.74852440001658
"North Macedonia","MKD","2004",5.4406528189911
"Mali","MLI","2004",0.0708552057672889
"Malta","MLT","2004",6.41524866174228
"Myanmar","MMR","2004",0.256047135186281
"Middle East & North Africa (excluding high income)","MNA","2004",3.42170171685956
"Montenegro","MNE","2004",NA
"Mongolia","MNG","2004",3.42552268454741
"Northern Mariana Islands","MNP","2004",NA
"Mozambique","MOZ","2004",0.0965070179872462
"Mauritania","MRT","2004",0.522743750355108
"Mauritius","MUS","2004",2.53175545023231
"Malawi","MWI","2004",0.0757137266805172
"Malaysia","MYS","2004",6.50347962410818
"North America","NAC","2004",19.4232416179772
"Namibia","NAM","2004",1.02835808768992
"New Caledonia","NCL","2004",11.0611147540984
"Niger","NER","2004",0.0620203572840174
"Nigeria","NGA","2004",0.770793842188875
"Nicaragua","NIC","2004",0.824999557310573
"Netherlands","NLD","2004",11.3522689995976
"Norway","NOR","2004",9.28746643553554
"Nepal","NPL","2004",0.105021435643658
"Nauru","NRU","2004",6.6659260755403
"New Zealand","NZL","2004",8.45361247706422
"OECD members","OED","2004",11.0743010855502
"Oman","OMN","2004",11.444019403668
"Other small states","OSS","2004",5.46479898725205
"Pakistan","PAK","2004",0.840018833343162
"Panama","PAN","2004",1.77553652768313
"Peru","PER","2004",1.1546235181433
"Philippines","PHL","2004",0.874342959581111
"Palau","PLW","2004",12.7358433583329
"Papua New Guinea","PNG","2004",0.706363698598339
"Poland","POL","2004",7.97271580999136
"Pre-demographic dividend","PRE","2004",0.506545033216253
"Puerto Rico","PRI","2004",NA
"Korea, Dem. People’s Rep.","PRK","2004",3.04883765800067
"Portugal","PRT","2004",6.02313784969106
"Paraguay","PRY","2004",0.713492721203501
"West Bank and Gaza","PSE","2004",0.57668170496066
"Pacific island small states","PSS","2004",1.18920720657456
"Post-demographic dividend","PST","2004",12.076838369079
"French Polynesia","PYF","2004",2.97953061033157
"Qatar","QAT","2004",57.0055738888727
"Romania","ROU","2004",4.51730749400935
"Russian Federation","RUS","2004",11.1206269755471
"Rwanda","RWA","2004",0.0608313507341262
"South Asia","SAS","2004",0.897414212477382
"Saudi Arabia","SAU","2004",17.1114752279913
"Sudan","SDN","2004",0.294220660374736
"Senegal","SEN","2004",0.484067421128959
"Singapore","SGP","2004",6.83382557364837
"Solomon Islands","SLB","2004",0.351874104492748
"Sierra Leone","SLE","2004",0.118094601187231
"El Salvador","SLV","2004",1.05679391254387
"San Marino","SMR","2004",NA
"Somalia","SOM","2004",0.0586416337692985
"Serbia","SRB","2004",NA
"Sub-Saharan Africa (excluding high income)","SSA","2004",0.933877564507731
"South Sudan","SSD","2004",NA
"Sub-Saharan Africa","SSF","2004",0.934773011512795
"Small states","SST","2004",5.68897495442223
"Sao Tome and Principe","STP","2004",0.477048465886547
"Suriname","SUR","2004",3.16428691518173
"Slovak Republic","SVK","2004",7.21280145487577
"Slovenia","SVN","2004",7.88482893442804
"Sweden","SWE","2004",6.06224140440501
"Eswatini","SWZ","2004",1.00403493762947
"Sint Maarten (Dutch part)","SXM","2004",NA
"Seychelles","SYC","2004",8.93685359199758
"Syrian Arab Republic","SYR","2004",2.866491678037
"Turks and Caicos Islands","TCA","2004",3.84554307116105
"Chad","TCD","2004",0.0387991823533116
"East Asia & Pacific (IDA & IBRD countries)","TEA","2004",3.32603214720709
"Europe & Central Asia (IDA & IBRD countries)","TEC","2004",7.346899245022
"Togo","TGO","2004",0.255520627620129
"Thailand","THA","2004",3.74162608283408
"Tajikistan","TJK","2004",0.384731813167919
"Turkmenistan","TKM","2004",9.89530001800824
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","2004",2.61857195854298
"Timor-Leste","TLS","2004",0.181106356358159
"Middle East & North Africa (IDA & IBRD countries)","TMN","2004",3.45278277624888
"Tonga","TON","2004",1.09770699874274
"South Asia (IDA & IBRD)","TSA","2004",0.897414212477382
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2004",0.934773011512796
"Trinidad and Tobago","TTO","2004",25.9138384479619
"Tunisia","TUN","2004",2.22494618737838
"Turkey","TUR","2004",3.36395108976998
"Tuvalu","TUV","2004",1.11470260411389
"Tanzania","TZA","2004",0.116740428050287
"Uganda","UGA","2004",0.0648051434649115
"Ukraine","UKR","2004",7.2367678855929
"Upper middle income","UMC","2004",4.39617497084748
"Uruguay","URY","2004",1.68916168594926
"United States","USA","2004",19.6583711815214
"Uzbekistan","UZB","2004",4.8798625521229
"St. Vincent and the Grenadines","VCT","2004",2.02760984960189
"Venezuela, RB","VEN","2004",5.83665406322074
"British Virgin Islands","VGB","2004",5.58243037521268
"Virgin Islands (U.S.)","VIR","2004",NA
"Vietnam","VNM","2004",1.09012949367564
"Vanuatu","VUT","2004",0.287428904554517
"World","WLD","2004",4.41465403151607
"Samoa","WSM","2004",0.841855647012711
"Kosovo","XKX","2004",NA
"Yemen, Rep.","YEM","2004",0.96628906364748
"South Africa","ZAF","2004",9.51937540295202
"Zambia","ZMB","2004",0.185720845646502
"Zimbabwe","ZWE","2004",0.789234480252434
"Aruba","ABW","2005",27.200707780588
"Afghanistan","AFG","2005",0.0517439645638815
"Angola","AGO","2005",0.985736354999963
"Albania","ALB","2005",1.41249821101668
"Andorra","AND","2005",7.29987193629782
"Arab World","ARB","2005",4.1856773062337
"United Arab Emirates","ARE","2005",25.3144861030137
"Argentina","ARG","2005",4.16812854757591
"Armenia","ARM","2005",1.46002557971119
"American Samoa","ASM","2005",NA
"Antigua and Barbuda","ATG","2005",5.26654391456454
"Australia","AUS","2005",17.1697114460549
"Austria","AUT","2005",9.02016959759373
"Azerbaijan","AZE","2005",4.09180192686952
"Burundi","BDI","2005",0.0209120007951269
"Belgium","BEL","2005",10.3553929874524
"Benin","BEN","2005",0.299985405071894
"Burkina Faso","BFA","2005",0.0838753443059232
"Bangladesh","BGD","2005",0.283948492149541
"Bulgaria","BGR","2005",6.25628204411767
"Bahrain","BHR","2005",21.6020284222033
"Bahamas, The","BHS","2005",5.3617877294457
"Bosnia and Herzegovina","BIH","2005",4.30359854153592
"Belarus","BLR","2005",6.12247158630845
"Belize","BLZ","2005",1.48592318534179
"Bermuda","BMU","2005",9.0883343205412
"Bolivia","BOL","2005",1.31986970535855
"Brazil","BRA","2005",1.8659770576239
"Barbados","BRB","2005",4.89688878594978
"Brunei Darussalam","BRN","2005",13.7092935357176
"Bhutan","BTN","2005",0.610470466551263
"Botswana","BWA","2005",2.27674342079665
"Central African Republic","CAF","2005",0.0581143636238474
"Canada","CAN","2005",17.2875968563585
"Central Europe and the Baltics","CEB","2005",6.98799200252059
"Switzerland","CHE","2005",5.55835038183489
"Channel Islands","CHI","2005",NA
"Chile","CHL","2005",3.82001803034236
"China","CHN","2005",4.52317806354125
"Cote d'Ivoire","CIV","2005",0.426346238315
"Cameroon","CMR","2005",0.20843909885352
"Congo, Dem. Rep.","COD","2005",0.0273757101347768
"Congo, Rep.","COG","2005",0.271271608090483
"Colombia","COL","2005",1.42904557882258
"Comoros","COM","2005",0.227828398680895
"Cabo Verde","CPV","2005",0.950344684600632
"Costa Rica","CRI","2005",1.60268061944668
"Caribbean small states","CSS","2005",8.41601760833207
"Cuba","CUB","2005",2.30929935065961
"Curacao","CUW","2005",NA
"Cayman Islands","CYM","2005",9.60278922474168
"Cyprus","CYP","2005",7.3007292280925
"Czech Republic","CZE","2005",11.7624500353337
"Germany","DEU","2005",9.66637223430522
"Djibouti","DJI","2005",0.529037834470044
"Dominica","DMA","2005",1.66235532448398
"Denmark","DNK","2005",8.69007693057132
"Dominican Republic","DOM","2005",2.04889902527762
"Algeria","DZA","2005",3.23616827096358
"East Asia & Pacific (excluding high income)","EAP","2005",3.66195830910484
"Early-demographic dividend","EAR","2005",1.85978181032034
"East Asia & Pacific","EAS","2005",4.39853048238802
"Europe & Central Asia (excluding high income)","ECA","2005",7.35113663960136
"Europe & Central Asia","ECS","2005",7.87924525612734
"Ecuador","ECU","2005",2.18892564050506
"Egypt, Arab Rep.","EGY","2005",2.2139825780744
"Euro area","EMU","2005",8.35167154761359
"Eritrea","ERI","2005",0.271133872179134
"Spain","ESP","2005",8.09705804769438
"Estonia","EST","2005",12.3670151870237
"Ethiopia","ETH","2005",0.0670514650013672
"European Union","EUU","2005",9.27436706749296
"Fragile and conflict affected situations","FCS","2005",0.593555253155484
"Finland","FIN","2005",10.4164380522202
"Fiji","FJI","2005",1.33450299657743
"France","FRA","2005",6.09959885469542
"Faroe Islands","FRO","2005",15.1376513976782
"Micronesia, Fed. Sts.","FSM","2005",1.14022557453665
"Gabon","GAB","2005",3.51523822605316
"United Kingdom","GBR","2005",8.98293853602857
"Georgia","GEO","2005",1.29861223753475
"Ghana","GHA","2005",0.320563087856312
"Gibraltar","GIB","2005",12.0323609982239
"Guinea","GIN","2005",0.200466519810296
"Gambia, The","GMB","2005",0.190031877108919
"Guinea-Bissau","GNB","2005",0.158139085305555
"Equatorial Guinea","GNQ","2005",6.28669108180405
"Greece","GRC","2005",8.98083944811261
"Grenada","GRD","2005",2.06717879630426
"Greenland","GRL","2005",10.6915254237288
"Guatemala","GTM","2005",0.959869358862092
"Guam","GUM","2005",NA
"Guyana","GUY","2005",1.92647451026116
"High income","HIC","2005",12.2489540788657
"Hong Kong SAR, China","HKG","2005",6.43926319497446
"Honduras","HND","2005",1.01274100966821
"Heavily indebted poor countries (HIPC)","HPC","2005",0.185395712597617
"Croatia","HRV","2005",5.2416767881359
"Haiti","HTI","2005",0.225715823147682
"Hungary","HUN","2005",5.75184892731434
"IBRD only","IBD","2005",3.34476281405543
"IDA & IBRD total","IBT","2005",2.71074651013241
"IDA total","IDA","2005",0.522744978112036
"IDA blend","IDB","2005",0.986368009643619
"Indonesia","IDN","2005",1.51130211229007
"IDA only","IDX","2005",0.284529895945025
"Isle of Man","IMN","2005",NA
"India","IND","2005",1.06531244043517
"Not classified","INX","2005",NA
"Ireland","IRL","2005",10.4661517040977
"Iran, Islamic Rep.","IRN","2005",6.7200665568204
"Iraq","IRQ","2005",4.21669223903886
"Iceland","ISL","2005",7.51358455721286
"Israel","ISR","2005",8.21808877216779
"Italy","ITA","2005",8.16609012769546
"Jamaica","JAM","2005",3.83160930845696
"Jordan","JOR","2005",3.65260391960296
"Japan","JPN","2005",9.6988825182159
"Kazakhstan","KAZ","2005",11.7071662040127
"Kenya","KEN","2005",0.233787564442164
"Kyrgyz Republic","KGZ","2005",1.0832090419556
"Cambodia","KHM","2005",0.209134707022807
"Kiribati","KIR","2005",0.675212564310858
"St. Kitts and Nevis","KNA","2005",4.22600678660606
"Korea, Rep.","KOR","2005",9.60726984728573
"Kuwait","KWT","2005",31.5156814515738
"Latin America & Caribbean (excluding high income)","LAC","2005",2.62505425026313
"Lao PDR","LAO","2005",0.244182912945722
"Lebanon","LBN","2005",3.44944829096509
"Liberia","LBR","2005",0.225618343154815
"Libya","LBY","2005",8.98629741520991
"St. Lucia","LCA","2005",2.24395258755209
"Latin America & Caribbean","LCN","2005",2.74289514996549
"Least developed countries: UN classification","LDC","2005",0.214015426422724
"Low income","LIC","2005",0.382203045696779
"Liechtenstein","LIE","2005",NA
"Sri Lanka","LKA","2005",0.619140825259141
"Lower middle income","LMC","2005",1.15323317947408
"Low & middle income","LMY","2005",2.66295112831971
"Lesotho","LSO","2005",1.00855111481609
"Late-demographic dividend","LTE","2005",4.68411666545393
"Lithuania","LTU","2005",4.18404209084167
"Luxembourg","LUX","2005",24.8246466791929
"Latvia","LVA","2005",3.35284632519489
"Macao SAR, China","MAC","2005",3.78958824333448
"St. Martin (French part)","MAF","2005",NA
"Morocco","MAR","2005",1.50289446318195
"Monaco","MCO","2005",NA
"Moldova","MDA","2005",1.69503353576092
"Madagascar","MDG","2005",0.0949910681973509
"Maldives","MDV","2005",1.88164251207729
"Middle East & North Africa","MEA","2005",5.28340681125337
"Mexico","MEX","2005",4.39942297926641
"Marshall Islands","MHL","2005",1.52631293206414
"Middle income","MIC","2005",2.89739548967554
"North Macedonia","MKD","2005",5.47485308985751
"Mali","MLI","2005",0.0703231869460302
"Malta","MLT","2005",6.68322132361317
"Myanmar","MMR","2005",0.236950745827511
"Middle East & North Africa (excluding high income)","MNA","2005",3.57156342473002
"Montenegro","MNE","2005",3.34904381036725
"Mongolia","MNG","2005",3.38915597698565
"Northern Mariana Islands","MNP","2005",NA
"Mozambique","MOZ","2005",0.0889287435178962
"Mauritania","MRT","2005",0.525036092261277
"Mauritius","MUS","2005",2.68399940077541
"Malawi","MWI","2005",0.069413617286047
"Malaysia","MYS","2005",6.79185329613219
"North America","NAC","2005",19.3631874091805
"Namibia","NAM","2005",1.19186202484626
"New Caledonia","NCL","2005",12.1575457481163
"Niger","NER","2005",0.0524838879935634
"Nigeria","NGA","2005",0.763820709169832
"Nicaragua","NIC","2005",0.794258543877294
"Netherlands","NLD","2005",11.1201775651617
"Norway","NOR","2005",9.17921692577863
"Nepal","NPL","2005",0.119790518363146
"Nauru","NRU","2005",6.32947507361153
"New Zealand","NZL","2005",8.2584895619149
"OECD members","OED","2005",11.0141574421812
"Oman","OMN","2005",11.9037818202959
"Other small states","OSS","2005",5.79573483793754
"Pakistan","PAK","2005",0.852356024685297
"Panama","PAN","2005",2.05360641663892
"Peru","PER","2005",1.33264608362585
"Philippines","PHL","2005",0.866856477606753
"Palau","PLW","2005",13.1619736110409
"Papua New Guinea","PNG","2005",0.675257505770294
"Poland","POL","2005",7.92702668605069
"Pre-demographic dividend","PRE","2005",0.498481730282223
"Puerto Rico","PRI","2005",NA
"Korea, Dem. People’s Rep.","PRK","2005",3.16150748946826
"Portugal","PRT","2005",6.21516547609187
"Paraguay","PRY","2005",0.657958763042367
"West Bank and Gaza","PSE","2005",0.826080985521004
"Pacific island small states","PSS","2005",1.056915968841
"Post-demographic dividend","PST","2005",12.0001911337633
"French Polynesia","PYF","2005",3.17415565345081
"Qatar","QAT","2005",58.8810837793616
"Romania","ROU","2005",4.52430549513278
"Russian Federation","RUS","2005",11.2535286682124
"Rwanda","RWA","2005",0.0597324838818965
"South Asia","SAS","2005",0.932401023737284
"Saudi Arabia","SAU","2005",16.6963004105234
"Sudan","SDN","2005",0.273950845139068
"Senegal","SEN","2005",0.524087845429209
"Singapore","SGP","2005",7.1169214316223
"Solomon Islands","SLB","2005",0.343353521252644
"Sierra Leone","SLE","2005",0.0967799130795816
"El Salvador","SLV","2005",1.06638943061798
"San Marino","SMR","2005",NA
"Somalia","SOM","2005",0.0568643429132745
"Serbia","SRB","2005",NA
"Sub-Saharan Africa (excluding high income)","SSA","2005",0.872959898451288
"South Sudan","SSD","2005",NA
"Sub-Saharan Africa","SSF","2005",0.873774863703134
"Small states","SST","2005",6.04665092356141
"Sao Tome and Principe","STP","2005",0.48902027027027
"Suriname","SUR","2005",3.19371366104464
"Slovak Republic","SVK","2005",7.32539080596046
"Slovenia","SVN","2005",7.93167469309774
"Sweden","SWE","2005",5.71031351209116
"Eswatini","SWZ","2005",0.989177928135543
"Sint Maarten (Dutch part)","SXM","2005",NA
"Seychelles","SYC","2005",8.32021048058123
"Syrian Arab Republic","SYR","2005",2.75726358703822
"Turks and Caicos Islands","TCA","2005",4.29421575585522
"Chad","TCD","2005",0.0395877516791984
"East Asia & Pacific (IDA & IBRD countries)","TEA","2005",3.66847873066452
"Europe & Central Asia (IDA & IBRD countries)","TEC","2005",7.37980378560824
"Togo","TGO","2005",0.238514052932832
"Thailand","THA","2005",3.78297022163734
"Tajikistan","TJK","2005",0.359715205688463
"Turkmenistan","TKM","2005",10.1665600341224
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","2005",2.72327634019513
"Timor-Leste","TLS","2005",0.176876504192898
"Middle East & North Africa (IDA & IBRD countries)","TMN","2005",3.60180571800484
"Tonga","TON","2005",1.12657450076805
"South Asia (IDA & IBRD)","TSA","2005",0.932401023737284
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2005",0.873774863703133
"Trinidad and Tobago","TTO","2005",29.426462897859
"Tunisia","TUN","2005",2.24226511118141
"Turkey","TUR","2005",3.49600075660347
"Tuvalu","TUV","2005",1.1001
"Tanzania","TZA","2005",0.143150096020007
"Uganda","UGA","2005",0.0784141788652422
"Ukraine","UKR","2005",7.08790191730628
"Upper middle income","UMC","2005",4.69309452311845
"Uruguay","URY","2005",1.73867173941381
"United States","USA","2005",19.5918852294317
"Uzbekistan","UZB","2005",4.48078335307831
"St. Vincent and the Grenadines","VCT","2005",2.02570571012945
"Venezuela, RB","VEN","2005",6.24594741455454
"British Virgin Islands","VGB","2005",5.71307396027178
"Virgin Islands (U.S.)","VIR","2005",NA
"Vietnam","VNM","2005",1.17070825176359
"Vanuatu","VUT","2005",0.280349002780937
"World","WLD","2005",4.52863727345848
"Samoa","WSM","2005",0.897739349123949
"Kosovo","XKX","2005",NA
"Yemen, Rep.","YEM","2005",0.996837633332072
"South Africa","ZAF","2005",8.70740736942713
"Zambia","ZMB","2005",0.192995979250432
"Zimbabwe","ZWE","2005",0.891798247186586
"Aruba","ABW","2006",26.9477259654482
"Afghanistan","AFG","2006",0.0624275315344817
"Angola","AGO","2006",1.10501902714063
